Time [s],Channel 0,Channel 1
28.415668876,0,1
28.415680668,0,0
28.415723222,0,1
28.415764796,0,0
28.415805874,0,1
28.415847450,0,0
28.415888530,0,1
28.415911746,1,1
28.415931088,1,0
28.415972170,1,1
28.416014728,1,0
28.416055798,1,1
28.416098356,1,0
28.416139428,1,1
28.416181984,1,0
28.416223060,1,1
28.416244484,0,1
28.416264640,0,0
28.416305722,0,1
28.416347300,0,0
28.416390850,0,1
28.416414064,1,1
28.416433406,1,0
28.416471532,1,1
28.416514092,1,0
28.416558614,1,1
28.416576868,1,0
28.417411248,1,1
28.426623382,0,1
28.426635174,0,0
28.426677730,0,1
28.426700948,1,1
28.426720292,1,0
28.426761370,1,1
28.426803934,1,0
28.426845016,1,1
28.426866442,0,1
28.426886598,0,0
28.426927682,0,1
28.426969262,0,0
28.427010352,0,1
28.427051930,0,0
28.427093020,0,1
28.427134600,0,0
28.427175682,0,1
28.427198898,1,1
28.427218240,1,0
28.427259322,1,1
28.427280746,0,1
28.427300902,0,0
28.427344448,0,1
28.427386034,0,0
28.427424186,0,1
28.427447416,1,1
28.427466774,1,0
28.427511314,1,1
28.427529710,1,0
28.433411406,1,1
28.490184288,0,1
28.490196078,0,0
28.490238630,0,1
28.490280204,0,0
28.490321282,0,1
28.490362858,0,0
28.490403946,0,1
28.490445524,0,0
28.490486606,0,1
28.490528186,0,0
28.490569272,0,1
28.490592488,1,1
28.490611832,1,0
28.490652914,1,1
28.490695480,1,0
28.490736562,1,1
28.490779120,1,0
28.490820196,1,1
28.490862756,1,0
28.490906292,1,1
28.490948850,1,0
28.490986970,1,1
28.491029530,1,0
28.491074048,1,1
28.494699452,0,1
28.494711244,0,0
28.494753804,0,1
28.494795376,0,0
28.494836454,0,1
28.494878028,0,0
28.494919106,0,1
28.494942322,1,1
28.494961664,1,0
28.495002742,1,1
28.495045304,1,0
28.495086380,1,1
28.495128934,1,0
28.495170006,1,1
28.495212566,1,0
28.495253640,1,1
28.495275066,0,1
28.495295220,0,0
28.495336300,0,1
28.495377876,0,0
28.495421422,0,1
28.495444640,1,1
28.495463982,1,0
28.495502112,1,1
28.495544674,1,0
28.495589192,1,1
28.503154956,1,0
28.505405040,1,1
28.508053472,0,1
28.508065264,0,0
28.508107824,0,1
28.508149398,0,0
28.508190478,0,1
28.508232058,0,0
28.508273142,0,1
28.508314718,0,0
28.508355804,0,1
28.508397388,0,0
28.508438472,0,1
28.508461690,1,1
28.508481036,1,0
28.508522120,1,1
28.508564684,1,0
28.508605762,1,1
28.508648326,1,0
28.508689402,1,1
28.508731962,1,0
28.508775502,1,1
28.508818064,1,0
28.508856188,1,1
28.508898752,1,0
28.508943274,1,1
28.512569794,0,1
28.512581586,0,0
28.512624140,0,1
28.512647358,1,1
28.512666700,1,0
28.512707782,1,1
28.512750340,1,0
28.512791418,1,1
28.512812844,0,1
28.512832998,0,0
28.512874078,0,1
28.512915650,0,0
28.512956730,0,1
28.512998306,0,0
28.513039388,0,1
28.513080968,0,0
28.513122050,0,1
28.513145268,1,1
28.513164608,1,0
28.513205688,1,1
28.513227114,0,1
28.513247268,0,0
28.513290806,0,1
28.513332388,0,0
28.513370524,0,1
28.513393748,1,1
28.513413094,1,0
28.513457624,1,1
28.521704142,1,0
28.529412206,1,1
28.553217824,0,1
28.553229616,0,0
28.553272174,0,1
28.553313758,0,0
28.553354848,0,1
28.553396434,0,0
28.553437524,0,1
28.553460746,1,1
28.553480092,1,0
28.553521176,1,1
28.553563742,1,0
28.553604824,1,1
28.553647392,1,0
28.553688474,1,1
28.553731042,1,0
28.553772120,1,1
28.553793544,0,1
28.553813702,0,0
28.553854786,0,1
28.553896366,0,0
28.553939908,0,1
28.553963124,1,1
28.553982468,1,0
28.554020598,1,1
28.554063160,1,0
28.554107686,1,1
28.554125518,1,0
28.561411748,1,1
28.561450282,0,1
